14:57:10 [INFO] Initializing The Village...
14:57:11 [INFO] Screen: 1280x720
14:57:11 [INFO] Created new world with seed 1483737871
14:57:11 [INFO] Initialization complete
14:57:11 [INFO] Starting simulation loop
14:57:21 [DEBUG] Tick 100: pop=40, food=0.5, stability=0.66
15:56:21 [DEBUG] Tick 35500: pop=21, food=46.0, stability=0.77
15:56:31 [DEBUG] Tick 35600: pop=21, food=50.5, stability=0.77
15:56:41 [DEBUG] Tick 35700: pop=21, food=41.6, stability=0.76
15:56:51 [DEBUG] Tick 35800: pop=21, food=107.5, stability=0.84
15:57:01 [DEBUG] Tick 35900: pop=21, food=99.3, stability=0.83
15:57:11 [DEBUG] Tick 36000: pop=21, food=128.8, stability=0.87
15:57:11 [INFO] Auto-saved to saves\autosave.json
15:57:21 [DEBUG] Tick 36100: pop=21, food=196.6, stability=0.96
15:57:31 [DEBUG] Tick 36200: pop=21, food=172.8, stability=0.93
15:57:41 [DEBUG] Tick 36300: pop=21, food=230.5, stability=0.96
15:57:51 [DEBUG] Tick 36400: pop=21, food=271.2, stability=0.96
15:58:01 [DEBUG] Tick 36500: pop=21, food=330.5, stability=0.96
15:58:11 [DEBUG] Tick 36600: pop=21, food=398.4, stability=0.96
15:58:21 [DEBUG] Tick 36700: pop=21, food=459.3, stability=0.96
15:58:31 [DEBUG] Tick 36800: pop=21, food=532.9, stability=0.96
15:58:41 [DEBUG] Tick 36900: pop=21, food=560.3, stability=0.96
15:58:51 [DEBUG] Tick 37000: pop=21, food=699.3, stability=0.96
15:59:01 [DEBUG] Tick 37100: pop=21, food=783.1, stability=0.96
15:59:11 [DEBUG] Tick 37200: pop=21, food=802.9, stability=0.96
15:59:21 [DEBUG] Tick 37300: pop=21, food=782.4, stability=0.96
15:59:31 [DEBUG] Tick 37400: pop=21, food=887.9, stability=0.96
15:59:41 [DEBUG] Tick 37500: pop=21, food=929.7, stability=0.96
15:59:51 [DEBUG] Tick 37600: pop=21, food=982.3, stability=0.96
16:00:01 [DEBUG] Tick 37700: pop=21, food=1044.7, stability=0.96
16:00:11 [DEBUG] Tick 37800: pop=21, food=1105.0, stability=0.96
16:00:21 [DEBUG] Tick 37900: pop=21, food=1137.3, stability=0.96
16:00:31 [DEBUG] Tick 38000: pop=21, food=1135.6, stability=0.96
16:00:41 [DEBUG] Tick 38100: pop=20, food=1208.5, stability=0.96
16:00:51 [DEBUG] Tick 38200: pop=20, food=1356.2, stability=0.96
16:01:01 [DEBUG] Tick 38300: pop=20, food=1508.9, stability=0.96
16:01:11 [DEBUG] Tick 38400: pop=20, food=1651.3, stability=0.96
16:01:21 [DEBUG] Tick 38500: pop=20, food=1766.3, stability=0.96
16:01:31 [DEBUG] Tick 38600: pop=20, food=1885.0, stability=0.96
16:01:41 [DEBUG] Tick 38700: pop=20, food=1993.0, stability=0.96
16:01:51 [DEBUG] Tick 38800: pop=20, food=2092.5, stability=0.96
16:02:01 [DEBUG] Tick 38900: pop=20, food=2206.8, stability=0.96
16:02:11 [DEBUG] Tick 39000: pop=20, food=2291.4, stability=0.96
16:02:11 [INFO] Auto-saved to saves\autosave.json
16:02:21 [DEBUG] Tick 39100: pop=20, food=2382.5, stability=0.96
16:02:31 [DEBUG] Tick 39200: pop=20, food=2494.6, stability=0.96
16:02:41 [DEBUG] Tick 39300: pop=21, food=2567.3, stability=0.96
16:02:51 [DEBUG] Tick 39400: pop=21, food=2509.9, stability=0.96
16:03:01 [DEBUG] Tick 39500: pop=22, food=2511.3, stability=0.96
16:03:11 [DEBUG] Tick 39600: pop=23, food=2371.3, stability=0.97
16:03:21 [DEBUG] Tick 39700: pop=23, food=2175.0, stability=0.97
16:03:31 [DEBUG] Tick 39800: pop=25, food=1904.0, stability=0.97
16:03:41 [DEBUG] Tick 39900: pop=26, food=1410.9, stability=0.97
16:03:51 [DEBUG] Tick 40000: pop=26, food=894.6, stability=0.97
16:04:01 [DEBUG] Tick 40100: pop=25, food=406.0, stability=0.97
16:04:11 [DEBUG] Tick 40200: pop=25, food=11.2, stability=0.73
16:04:21 [DEBUG] Tick 40300: pop=25, food=10.6, stability=0.73
16:04:31 [DEBUG] Tick 40400: pop=25, food=11.4, stability=0.73
16:04:41 [DEBUG] Tick 40500: pop=25, food=14.1, stability=0.74
16:04:51 [DEBUG] Tick 40600: pop=25, food=11.3, stability=0.73
16:05:01 [DEBUG] Tick 40700: pop=25, food=13.7, stability=0.74
16:05:11 [DEBUG] Tick 40800: pop=25, food=10.5, stability=0.73
16:05:21 [DEBUG] Tick 40900: pop=25, food=11.1, stability=0.73
16:05:31 [DEBUG] Tick 41000: pop=25, food=11.6, stability=0.73
16:05:41 [DEBUG] Tick 41100: pop=25, food=13.4, stability=0.74
16:05:51 [DEBUG] Tick 41200: pop=25, food=14.3, stability=0.74
16:06:01 [DEBUG] Tick 41300: pop=25, food=13.0, stability=0.74
16:06:11 [DEBUG] Tick 41400: pop=25, food=11.3, stability=0.73
16:06:21 [DEBUG] Tick 41500: pop=25, food=11.6, stability=0.73
16:06:31 [DEBUG] Tick 41600: pop=25, food=11.2, stability=0.73
16:06:41 [DEBUG] Tick 41700: pop=24, food=14.0, stability=0.74
16:06:51 [DEBUG] Tick 41800: pop=24, food=11.9, stability=0.74
16:07:01 [DEBUG] Tick 41900: pop=24, food=21.2, stability=0.75
16:07:11 [DEBUG] Tick 42000: pop=24, food=17.1, stability=0.75
16:07:11 [INFO] Auto-saved to saves\autosave.json
16:07:21 [DEBUG] Tick 42100: pop=24, food=18.8, stability=0.75
16:07:31 [DEBUG] Tick 42200: pop=24, food=60.5, stability=0.80
16:07:41 [DEBUG] Tick 42300: pop=24, food=65.2, stability=0.81
16:07:51 [DEBUG] Tick 42400: pop=24, food=55.2, stability=0.80
16:08:01 [DEBUG] Tick 42500: pop=24, food=42.9, stability=0.78
16:08:11 [DEBUG] Tick 42600: pop=24, food=76.9, stability=0.82
16:08:21 [DEBUG] Tick 42700: pop=25, food=123.7, stability=0.88
16:08:31 [DEBUG] Tick 42800: pop=25, food=34.1, stability=0.77
16:08:41 [DEBUG] Tick 42900: pop=25, food=15.2, stability=0.75
16:08:51 [DEBUG] Tick 43000: pop=25, food=42.4, stability=0.78
16:09:01 [DEBUG] Tick 43100: pop=25, food=17.2, stability=0.75
16:09:11 [DEBUG] Tick 43200: pop=25, food=16.6, stability=0.75
16:09:21 [DEBUG] Tick 43300: pop=24, food=86.3, stability=0.83
16:09:31 [DEBUG] Tick 43400: pop=24, food=158.6, stability=0.92
16:09:41 [DEBUG] Tick 43500: pop=25, food=150.1, stability=0.91
16:09:51 [DEBUG] Tick 43600: pop=25, food=43.8, stability=0.78
16:10:01 [DEBUG] Tick 43700: pop=25, food=59.3, stability=0.80
16:10:11 [DEBUG] Tick 43800: pop=25, food=52.3, stability=0.79
16:10:21 [DEBUG] Tick 43900: pop=25, food=16.2, stability=0.75
16:10:31 [DEBUG] Tick 44000: pop=25, food=21.3, stability=0.75
16:10:41 [DEBUG] Tick 44100: pop=25, food=21.2, stability=0.75
16:10:51 [DEBUG] Tick 44200: pop=25, food=29.4, stability=0.76
16:11:01 [DEBUG] Tick 44300: pop=25, food=23.5, stability=0.76
16:11:11 [DEBUG] Tick 44400: pop=25, food=89.8, stability=0.84
16:11:21 [DEBUG] Tick 44500: pop=25, food=139.1, stability=0.90
16:11:31 [DEBUG] Tick 44600: pop=25, food=174.2, stability=0.94
16:11:41 [DEBUG] Tick 44700: pop=25, food=218.7, stability=0.98
16:11:51 [DEBUG] Tick 44800: pop=25, food=252.8, stability=0.98
16:12:01 [DEBUG] Tick 44900: pop=26, food=289.6, stability=0.98
16:12:11 [DEBUG] Tick 45000: pop=26, food=232.3, stability=0.98
16:12:11 [INFO] Auto-saved to saves\autosave.json
16:12:21 [DEBUG] Tick 45100: pop=26, food=223.8, stability=0.98
16:12:31 [DEBUG] Tick 45200: pop=26, food=215.0, stability=0.98
16:12:41 [DEBUG] Tick 45300: pop=26, food=184.8, stability=0.96
16:12:51 [DEBUG] Tick 45400: pop=26, food=84.9, stability=0.83
16:13:01 [DEBUG] Tick 45500: pop=26, food=50.1, stability=0.79
16:13:11 [DEBUG] Tick 45600: pop=26, food=32.6, stability=0.77
16:13:21 [DEBUG] Tick 45700: pop=26, food=15.7, stability=0.75
16:13:31 [DEBUG] Tick 45800: pop=25, food=18.3, stability=0.75
16:13:41 [DEBUG] Tick 45900: pop=25, food=58.6, stability=0.80
16:13:51 [DEBUG] Tick 46000: pop=25, food=73.2, stability=0.82
16:14:01 [DEBUG] Tick 46100: pop=25, food=137.8, stability=0.90
16:14:11 [DEBUG] Tick 46200: pop=25, food=227.9, stability=0.98
16:14:21 [DEBUG] Tick 46300: pop=26, food=276.9, stability=0.98
16:14:31 [DEBUG] Tick 46400: pop=26, food=261.0, stability=0.98
16:14:41 [DEBUG] Tick 46500: pop=26, food=228.4, stability=0.98
16:14:51 [DEBUG] Tick 46600: pop=27, food=106.4, stability=0.86
16:15:01 [DEBUG] Tick 46700: pop=27, food=14.1, stability=0.75
16:15:11 [DEBUG] Tick 46800: pop=27, food=13.1, stability=0.75
16:15:21 [DEBUG] Tick 46900: pop=27, food=22.9, stability=0.76
16:15:31 [DEBUG] Tick 47000: pop=27, food=40.7, stability=0.78
16:15:41 [DEBUG] Tick 47100: pop=27, food=53.2, stability=0.80
16:15:51 [DEBUG] Tick 47200: pop=27, food=25.2, stability=0.76
16:16:01 [DEBUG] Tick 47300: pop=27, food=13.5, stability=0.75
16:16:11 [DEBUG] Tick 47400: pop=27, food=18.8, stability=0.75
16:16:21 [DEBUG] Tick 47500: pop=27, food=15.5, stability=0.75
16:16:31 [DEBUG] Tick 47600: pop=27, food=13.3, stability=0.75
16:16:41 [DEBUG] Tick 47700: pop=27, food=31.6, stability=0.77
16:16:51 [DEBUG] Tick 47800: pop=27, food=70.4, stability=0.82
16:17:01 [DEBUG] Tick 47900: pop=27, food=61.1, stability=0.81
16:17:11 [DEBUG] Tick 48000: pop=27, food=122.1, stability=0.88
16:17:11 [INFO] Auto-saved to saves\autosave.json
16:17:21 [DEBUG] Tick 48100: pop=28, food=133.8, stability=0.90
16:17:31 [DEBUG] Tick 48200: pop=28, food=49.7, stability=0.79
16:17:41 [DEBUG] Tick 48300: pop=28, food=12.9, stability=0.75
16:17:51 [DEBUG] Tick 48400: pop=28, food=13.3, stability=0.75
16:18:01 [DEBUG] Tick 48500: pop=28, food=24.2, stability=0.76
16:18:11 [DEBUG] Tick 48600: pop=28, food=13.4, stability=0.75
16:18:21 [DEBUG] Tick 48700: pop=28, food=13.8, stability=0.75
16:18:31 [DEBUG] Tick 48800: pop=28, food=48.2, stability=0.79
16:18:41 [DEBUG] Tick 48900: pop=28, food=22.8, stability=0.76
16:18:51 [DEBUG] Tick 49000: pop=28, food=15.7, stability=0.75
16:19:01 [DEBUG] Tick 49100: pop=28, food=13.5, stability=0.75
16:19:11 [DEBUG] Tick 49200: pop=28, food=20.1, stability=0.76
16:19:21 [DEBUG] Tick 49300: pop=28, food=16.8, stability=0.75
16:19:31 [DEBUG] Tick 49400: pop=28, food=51.5, stability=0.80
16:19:41 [DEBUG] Tick 49500: pop=28, food=52.2, stability=0.80
16:19:51 [DEBUG] Tick 49600: pop=28, food=35.1, stability=0.77
16:20:01 [DEBUG] Tick 49700: pop=28, food=16.0, stability=0.75
16:20:11 [DEBUG] Tick 49800: pop=28, food=27.9, stability=0.77
16:20:21 [DEBUG] Tick 49900: pop=28, food=25.1, stability=0.76
16:20:31 [DEBUG] Tick 50000: pop=28, food=13.7, stability=0.75
16:20:41 [DEBUG] Tick 50100: pop=28, food=22.6, stability=0.76
16:20:51 [DEBUG] Tick 50200: pop=28, food=23.3, stability=0.76
16:21:01 [DEBUG] Tick 50300: pop=28, food=20.3, stability=0.76
16:21:11 [DEBUG] Tick 50400: pop=28, food=17.8, stability=0.75
16:21:21 [DEBUG] Tick 50500: pop=28, food=17.5, stability=0.75
16:21:31 [DEBUG] Tick 50600: pop=28, food=14.9, stability=0.75
16:21:41 [DEBUG] Tick 50700: pop=28, food=87.0, stability=0.84
16:21:51 [DEBUG] Tick 50800: pop=28, food=25.5, stability=0.76
16:22:01 [DEBUG] Tick 50900: pop=28, food=22.1, stability=0.76
16:22:11 [DEBUG] Tick 51000: pop=28, food=34.9, stability=0.77
16:22:11 [INFO] Auto-saved to saves\autosave.json
16:22:21 [DEBUG] Tick 51100: pop=28, food=26.8, stability=0.76
16:22:31 [DEBUG] Tick 51200: pop=28, food=65.8, stability=0.81
16:22:41 [DEBUG] Tick 51300: pop=28, food=20.0, stability=0.76
16:22:51 [DEBUG] Tick 51400: pop=28, food=13.4, stability=0.75
16:23:01 [DEBUG] Tick 51500: pop=28, food=17.8, stability=0.75
16:23:11 [DEBUG] Tick 51600: pop=28, food=37.3, stability=0.78
16:23:21 [DEBUG] Tick 51700: pop=28, food=42.1, stability=0.78
16:23:31 [DEBUG] Tick 51800: pop=28, food=54.3, stability=0.80
16:23:41 [DEBUG] Tick 51900: pop=28, food=42.5, stability=0.78
16:23:51 [DEBUG] Tick 52000: pop=28, food=77.1, stability=0.83
16:24:01 [DEBUG] Tick 52100: pop=28, food=122.6, stability=0.88
16:24:11 [DEBUG] Tick 52200: pop=28, food=92.4, stability=0.85
16:24:21 [DEBUG] Tick 52300: pop=28, food=76.3, stability=0.83
16:24:31 [DEBUG] Tick 52400: pop=28, food=29.2, stability=0.77
16:24:41 [DEBUG] Tick 52500: pop=28, food=58.6, stability=0.80
16:24:51 [DEBUG] Tick 52600: pop=28, food=37.5, stability=0.78
16:25:01 [DEBUG] Tick 52700: pop=28, food=25.4, stability=0.76
16:25:11 [DEBUG] Tick 52800: pop=28, food=32.8, stability=0.77
16:25:21 [DEBUG] Tick 52900: pop=28, food=19.6, stability=0.76
16:25:31 [DEBUG] Tick 53000: pop=28, food=59.6, stability=0.81
16:25:41 [DEBUG] Tick 53100: pop=28, food=60.5, stability=0.81
16:25:51 [DEBUG] Tick 53200: pop=28, food=66.3, stability=0.81
16:26:01 [DEBUG] Tick 53300: pop=28, food=59.9, stability=0.81
16:26:11 [DEBUG] Tick 53400: pop=28, food=88.0, stability=0.84
16:26:21 [DEBUG] Tick 53500: pop=28, food=106.7, stability=0.86
16:26:31 [DEBUG] Tick 53600: pop=28, food=138.8, stability=0.90
16:26:41 [DEBUG] Tick 53700: pop=28, food=206.2, stability=0.98
16:26:51 [DEBUG] Tick 53800: pop=28, food=222.8, stability=0.98
16:27:01 [DEBUG] Tick 53900: pop=28, food=276.9, stability=0.98
16:27:11 [DEBUG] Tick 54000: pop=28, food=267.5, stability=0.98
16:27:11 [INFO] Auto-saved to saves\autosave.json
16:27:21 [DEBUG] Tick 54100: pop=28, food=305.7, stability=0.98
16:27:31 [DEBUG] Tick 54200: pop=29, food=372.8, stability=0.98
16:27:41 [DEBUG] Tick 54300: pop=29, food=293.6, stability=0.98
16:27:51 [DEBUG] Tick 54400: pop=30, food=226.2, stability=0.98
16:28:01 [DEBUG] Tick 54500: pop=30, food=71.3, stability=0.82
16:28:11 [DEBUG] Tick 54600: pop=29, food=19.2, stability=0.76
16:28:21 [DEBUG] Tick 54700: pop=29, food=20.6, stability=0.76
16:28:31 [DEBUG] Tick 54800: pop=29, food=16.2, stability=0.75
16:28:41 [DEBUG] Tick 54900: pop=29, food=59.4, stability=0.81
16:28:51 [DEBUG] Tick 55000: pop=29, food=33.7, stability=0.78
16:29:01 [DEBUG] Tick 55100: pop=29, food=14.3, stability=0.75
16:29:11 [DEBUG] Tick 55200: pop=29, food=34.5, stability=0.78
16:29:21 [DEBUG] Tick 55300: pop=29, food=13.7, stability=0.75
16:29:31 [DEBUG] Tick 55400: pop=29, food=15.3, stability=0.75
16:29:41 [DEBUG] Tick 55500: pop=29, food=13.8, stability=0.75
16:29:51 [DEBUG] Tick 55600: pop=29, food=42.9, stability=0.79
16:30:01 [DEBUG] Tick 55700: pop=29, food=48.9, stability=0.80
16:30:11 [DEBUG] Tick 55800: pop=29, food=35.2, stability=0.78
16:30:21 [DEBUG] Tick 55900: pop=29, food=53.1, stability=0.80
16:30:31 [DEBUG] Tick 56000: pop=29, food=75.6, stability=0.83
16:30:41 [DEBUG] Tick 56100: pop=29, food=36.9, stability=0.78
16:30:51 [DEBUG] Tick 56200: pop=29, food=25.0, stability=0.77
16:31:01 [DEBUG] Tick 56300: pop=29, food=66.7, stability=0.82
16:31:11 [DEBUG] Tick 56400: pop=29, food=56.0, stability=0.80
16:31:21 [DEBUG] Tick 56500: pop=29, food=18.8, stability=0.76
16:31:31 [DEBUG] Tick 56600: pop=29, food=14.1, stability=0.75
16:31:41 [DEBUG] Tick 56700: pop=29, food=14.0, stability=0.75
16:31:51 [DEBUG] Tick 56800: pop=29, food=14.6, stability=0.75
16:32:01 [DEBUG] Tick 56900: pop=29, food=25.5, stability=0.77
16:32:11 [DEBUG] Tick 57000: pop=29, food=24.5, stability=0.76
16:32:11 [INFO] Auto-saved to saves\autosave.json
16:32:21 [DEBUG] Tick 57100: pop=29, food=22.0, stability=0.76
16:32:31 [DEBUG] Tick 57200: pop=29, food=14.5, stability=0.75
16:32:41 [DEBUG] Tick 57300: pop=29, food=44.5, stability=0.79
16:32:51 [DEBUG] Tick 57400: pop=29, food=120.9, stability=0.89
16:33:01 [DEBUG] Tick 57500: pop=29, food=135.8, stability=0.90
16:33:11 [DEBUG] Tick 57600: pop=29, food=148.8, stability=0.92
16:33:21 [DEBUG] Tick 57700: pop=31, food=55.0, stability=0.80
16:33:31 [DEBUG] Tick 57800: pop=31, food=14.7, stability=0.75
16:33:41 [DEBUG] Tick 57900: pop=31, food=19.9, stability=0.76
16:33:51 [DEBUG] Tick 58000: pop=31, food=25.1, stability=0.77
16:34:01 [DEBUG] Tick 58100: pop=31, food=26.1, stability=0.77
16:34:11 [DEBUG] Tick 58200: pop=31, food=18.5, stability=0.76
16:34:21 [DEBUG] Tick 58300: pop=31, food=23.0, stability=0.76
16:34:31 [DEBUG] Tick 58400: pop=31, food=20.3, stability=0.76
16:34:41 [DEBUG] Tick 58500: pop=31, food=26.5, stability=0.77
16:34:51 [DEBUG] Tick 58600: pop=31, food=14.8, stability=0.75
16:35:01 [DEBUG] Tick 58700: pop=31, food=14.0, stability=0.75
16:35:11 [DEBUG] Tick 58800: pop=31, food=14.5, stability=0.75
16:35:21 [DEBUG] Tick 58900: pop=31, food=20.6, stability=0.76
16:35:31 [DEBUG] Tick 59000: pop=31, food=14.0, stability=0.75
16:35:41 [DEBUG] Tick 59100: pop=31, food=16.3, stability=0.76
16:35:51 [DEBUG] Tick 59200: pop=31, food=14.4, stability=0.75
16:36:01 [DEBUG] Tick 59300: pop=30, food=15.7, stability=0.76
16:36:11 [DEBUG] Tick 59400: pop=30, food=14.6, stability=0.75
16:36:21 [DEBUG] Tick 59500: pop=30, food=22.3, stability=0.76
16:36:31 [DEBUG] Tick 59600: pop=30, food=17.1, stability=0.76
16:36:41 [DEBUG] Tick 59700: pop=30, food=18.8, stability=0.76
16:36:51 [DEBUG] Tick 59800: pop=30, food=28.3, stability=0.77
16:37:01 [DEBUG] Tick 59900: pop=30, food=37.6, stability=0.78
16:37:11 [DEBUG] Tick 60000: pop=30, food=20.7, stability=0.76
16:37:11 [INFO] Auto-saved to saves\autosave.json
16:37:21 [DEBUG] Tick 60100: pop=30, food=41.2, stability=0.79
16:37:31 [DEBUG] Tick 60200: pop=30, food=22.7, stability=0.76
16:37:41 [DEBUG] Tick 60300: pop=30, food=98.0, stability=0.86
16:37:51 [DEBUG] Tick 60400: pop=30, food=114.3, stability=0.88
16:38:01 [DEBUG] Tick 60500: pop=30, food=80.0, stability=0.84
16:38:11 [DEBUG] Tick 60600: pop=30, food=34.0, stability=0.78
16:38:21 [DEBUG] Tick 60700: pop=30, food=32.4, stability=0.78
16:38:31 [DEBUG] Tick 60800: pop=30, food=71.3, stability=0.83
16:38:41 [DEBUG] Tick 60900: pop=30, food=99.0, stability=0.86
16:38:51 [DEBUG] Tick 61000: pop=30, food=139.7, stability=0.91
16:39:01 [DEBUG] Tick 61100: pop=30, food=147.7, stability=0.92
16:39:11 [DEBUG] Tick 61200: pop=30, food=163.9, stability=0.94
16:39:21 [DEBUG] Tick 61300: pop=30, food=180.2, stability=0.96
16:39:31 [DEBUG] Tick 61400: pop=30, food=204.6, stability=0.99
16:39:41 [DEBUG] Tick 61500: pop=29, food=164.7, stability=0.94
16:39:51 [DEBUG] Tick 61600: pop=29, food=211.0, stability=0.99
16:40:01 [DEBUG] Tick 61700: pop=29, food=212.5, stability=0.99
16:40:11 [DEBUG] Tick 61800: pop=29, food=318.5, stability=0.99
16:40:21 [DEBUG] Tick 61900: pop=30, food=310.4, stability=0.99
16:40:31 [DEBUG] Tick 62000: pop=30, food=259.4, stability=0.99
16:40:41 [DEBUG] Tick 62100: pop=30, food=157.7, stability=0.93
16:40:51 [DEBUG] Tick 62200: pop=31, food=120.4, stability=0.89
16:41:01 [DEBUG] Tick 62300: pop=31, food=41.4, stability=0.79
16:41:11 [DEBUG] Tick 62400: pop=31, food=14.9, stability=0.76
16:41:21 [DEBUG] Tick 62500: pop=31, food=15.2, stability=0.76
16:41:31 [DEBUG] Tick 62600: pop=31, food=48.7, stability=0.80
16:41:41 [DEBUG] Tick 62700: pop=31, food=18.0, stability=0.76
16:41:51 [DEBUG] Tick 62800: pop=31, food=22.2, stability=0.77
16:42:01 [DEBUG] Tick 62900: pop=30, food=19.0, stability=0.76
16:42:11 [DEBUG] Tick 63000: pop=30, food=23.2, stability=0.77
16:42:11 [INFO] Auto-saved to saves\autosave.json
16:42:21 [DEBUG] Tick 63100: pop=30, food=49.0, stability=0.80
16:42:31 [DEBUG] Tick 63200: pop=30, food=77.7, stability=0.83
16:42:41 [DEBUG] Tick 63300: pop=30, food=95.3, stability=0.86
16:42:51 [DEBUG] Tick 63400: pop=30, food=89.1, stability=0.85
16:43:01 [DEBUG] Tick 63500: pop=30, food=87.7, stability=0.85
16:43:11 [DEBUG] Tick 63600: pop=30, food=127.4, stability=0.90
16:43:21 [DEBUG] Tick 63700: pop=31, food=96.7, stability=0.86
16:43:31 [DEBUG] Tick 63800: pop=31, food=19.8, stability=0.76
16:43:41 [DEBUG] Tick 63900: pop=31, food=14.9, stability=0.76
16:43:51 [DEBUG] Tick 64000: pop=31, food=19.3, stability=0.76
16:44:01 [DEBUG] Tick 64100: pop=31, food=15.3, stability=0.76
16:44:11 [DEBUG] Tick 64200: pop=31, food=15.5, stability=0.76
16:44:21 [DEBUG] Tick 64300: pop=30, food=38.8, stability=0.79
16:44:31 [DEBUG] Tick 64400: pop=30, food=75.6, stability=0.84
16:44:41 [DEBUG] Tick 64500: pop=30, food=49.0, stability=0.80
16:44:51 [DEBUG] Tick 64600: pop=30, food=67.7, stability=0.83
16:45:01 [DEBUG] Tick 64700: pop=30, food=84.3, stability=0.85
16:45:11 [DEBUG] Tick 64800: pop=30, food=133.0, stability=0.91
16:45:21 [DEBUG] Tick 64900: pop=31, food=106.0, stability=0.88
16:45:31 [DEBUG] Tick 65000: pop=31, food=39.1, stability=0.79
16:45:41 [DEBUG] Tick 65100: pop=31, food=24.6, stability=0.77
16:45:51 [DEBUG] Tick 65200: pop=31, food=21.9, stability=0.77
16:46:01 [DEBUG] Tick 65300: pop=31, food=31.3, stability=0.78
16:46:11 [DEBUG] Tick 65400: pop=31, food=22.9, stability=0.77
16:46:21 [DEBUG] Tick 65500: pop=31, food=28.3, stability=0.78
16:46:31 [DEBUG] Tick 65600: pop=31, food=33.7, stability=0.79
16:46:41 [DEBUG] Tick 65700: pop=31, food=30.8, stability=0.78
16:46:51 [DEBUG] Tick 65800: pop=31, food=26.1, stability=0.78
16:47:01 [DEBUG] Tick 65900: pop=31, food=14.6, stability=0.76
16:47:11 [DEBUG] Tick 66000: pop=31, food=19.6, stability=0.77
16:47:11 [INFO] Auto-saved to saves\autosave.json
16:47:21 [DEBUG] Tick 66100: pop=31, food=16.7, stability=0.76
16:47:31 [DEBUG] Tick 66200: pop=31, food=34.7, stability=0.79
16:47:41 [DEBUG] Tick 66300: pop=31, food=32.9, stability=0.78
16:47:51 [DEBUG] Tick 66400: pop=31, food=15.2, stability=0.76
16:48:01 [DEBUG] Tick 66500: pop=31, food=53.5, stability=0.81
16:48:11 [DEBUG] Tick 66600: pop=31, food=33.8, stability=0.79
16:48:21 [DEBUG] Tick 66700: pop=31, food=21.4, stability=0.77
16:48:31 [DEBUG] Tick 66800: pop=31, food=31.5, stability=0.78
16:48:41 [DEBUG] Tick 66900: pop=31, food=23.1, stability=0.77
16:48:51 [DEBUG] Tick 67000: pop=31, food=15.0, stability=0.76
16:49:01 [DEBUG] Tick 67100: pop=31, food=31.0, stability=0.78
16:49:11 [DEBUG] Tick 67200: pop=31, food=14.9, stability=0.76
16:49:21 [DEBUG] Tick 67300: pop=31, food=44.4, stability=0.80
16:49:31 [DEBUG] Tick 67400: pop=31, food=38.6, stability=0.79
16:49:41 [DEBUG] Tick 67500: pop=31, food=26.7, stability=0.78
16:49:51 [DEBUG] Tick 67600: pop=31, food=21.0, stability=0.77
16:50:01 [DEBUG] Tick 67700: pop=31, food=17.6, stability=0.77
16:50:11 [DEBUG] Tick 67800: pop=31, food=14.7, stability=0.76
16:50:21 [DEBUG] Tick 67900: pop=31, food=17.8, stability=0.77
16:50:31 [DEBUG] Tick 68000: pop=31, food=18.8, stability=0.77
16:50:41 [DEBUG] Tick 68100: pop=31, food=45.5, stability=0.80
16:50:51 [DEBUG] Tick 68200: pop=31, food=21.0, stability=0.77
16:51:01 [DEBUG] Tick 68300: pop=31, food=27.2, stability=0.78
16:51:11 [DEBUG] Tick 68400: pop=31, food=15.1, stability=0.76
16:51:21 [DEBUG] Tick 68500: pop=31, food=29.9, stability=0.78
16:51:31 [DEBUG] Tick 68600: pop=31, food=19.8, stability=0.77
16:51:41 [DEBUG] Tick 68700: pop=31, food=25.1, stability=0.78
16:51:51 [DEBUG] Tick 68800: pop=31, food=45.1, stability=0.80
16:52:01 [DEBUG] Tick 68900: pop=31, food=29.2, stability=0.78
16:52:11 [DEBUG] Tick 69000: pop=31, food=28.1, stability=0.78
16:52:11 [INFO] Auto-saved to saves\autosave.json
16:52:21 [DEBUG] Tick 69100: pop=31, food=18.0, stability=0.77
16:52:31 [DEBUG] Tick 69200: pop=31, food=29.5, stability=0.78
16:52:41 [DEBUG] Tick 69300: pop=31, food=21.1, stability=0.77
16:52:51 [DEBUG] Tick 69400: pop=31, food=20.9, stability=0.77
16:53:01 [DEBUG] Tick 69500: pop=31, food=15.3, stability=0.76
16:53:11 [DEBUG] Tick 69600: pop=30, food=17.2, stability=0.77
16:53:21 [DEBUG] Tick 69700: pop=30, food=36.8, stability=0.79
16:53:31 [DEBUG] Tick 69800: pop=30, food=125.0, stability=0.90
16:53:41 [DEBUG] Tick 69900: pop=30, food=131.2, stability=0.91
16:53:51 [DEBUG] Tick 70000: pop=30, food=189.5, stability=0.98
